trial_within_subject,block,stimulus_id,feature1,feature2,feature3,feature4,feature5,category_feedback,agent_id,w1_true,w2_true,w3_true,w4_true,w5_true,c_true,log_c_true,bias_true,prob_cat1,sim_response,correct,performance
30,1,00000.jpg,0,0,0,0,0,0,7,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.43077399746890205,0,1,0.43333333333333335
31,1,11100.jpg,1,1,1,0,0,1,7,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5559558815705951,0,0,0.41935483870967744
32,1,10101.jpg,1,0,1,0,1,1,7,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5533130718302532,1,1,0.4375
33,2,01010.jpg,0,1,0,1,0,0,7,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.4326113876930378,0,1,0.45454545454545453
34,2,10011.jpg,1,0,0,1,1,0,7,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.49788442476249295,0,1,0.47058823529411764
35,2,01011.jpg,0,1,0,1,1,0,7,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.43024238312423835,1,0,0.45714285714285713
36,2,10101.jpg,1,0,1,0,1,1,7,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5691356403088307,1,1,0.4722222222222222
37,2,11100.jpg,1,1,1,0,0,1,7,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5667967158572272,0,0,0.4594594594594595
38,2,10010.jpg,1,0,0,1,0,0,7,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.488736145035169,0,1,0.47368421052631576
39,2,10000.jpg,1,0,0,0,0,0,7,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5011974147316828,1,0,0.46153846153846156
40,2,01100.jpg,0,1,1,0,0,0,7,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5096414613657287,0,1,0.475
41,2,00011.jpg,0,0,0,1,1,0,7,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.4280047987489229,0,1,0.4878048780487805
42,2,01000.jpg,0,1,0,0,0,0,7,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.4392270695372131,0,1,0.5
43,2,10100.jpg,1,0,1,0,0,1,7,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5709111848707114,1,1,0.5116279069767442
44,2,00110.jpg,0,0,1,1,0,0,7,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.49518258610779425,1,0,0.5
45,2,00000.jpg,0,0,0,0,0,0,7,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.44216953932686964,0,1,0.5111111111111111
46,2,10110.jpg,1,0,1,1,0,1,7,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.55874747308805,0,0,0.5
47,2,11101.jpg,1,1,1,0,1,1,7,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5695957631490359,1,1,0.5106382978723404
48,2,11011.jpg,1,1,0,1,1,0,7,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.48844538384028025,1,0,0.5
49,2,01001.jpg,0,1,0,0,1,0,7,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.43809660358108127,0,1,0.5102040816326531
50,2,01111.jpg,0,1,1,1,1,0,7,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.4898891839802958,0,1,0.52
51,2,10001.jpg,1,0,0,0,1,0,7,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5046641342639971,1,0,0.5098039215686274
52,2,00010.jpg,0,0,0,1,0,0,7,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.4287522825397877,1,0,0.5
53,2,11000.jpg,1,1,0,0,0,0,7,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5025507250005777,1,0,0.49056603773584906
54,2,00100.jpg,0,0,1,0,0,0,7,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5099922707793292,1,0,0.48148148148148145
55,2,00001.jpg,0,0,0,0,1,0,7,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.4389504735497272,1,0,0.4727272727272727
56,2,10111.jpg,1,0,1,1,1,1,7,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5614426129685915,1,1,0.48214285714285715
57,2,11111.jpg,1,1,1,1,1,1,7,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5621299686581834,0,0,0.47368421052631576
58,2,01101.jpg,0,1,1,0,1,0,7,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5036431814609618,0,1,0.4827586206896552
59,2,00111.jpg,0,0,1,1,1,0,7,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5009923885611799,0,1,0.4915254237288136
60,2,11010.jpg,1,1,0,1,0,0,7,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.4930661198168231,0,1,0.5
61,2,00101.jpg,0,0,1,0,1,0,7,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5031601421505436,0,1,0.5081967213114754
62,2,11001.jpg,1,1,0,0,1,0,7,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5002427201871641,0,1,0.5161290322580645
63,2,01110.jpg,0,1,1,1,0,0,7,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.4943470244393421,1,0,0.5079365079365079
64,2,11110.jpg,1,1,1,1,0,1,7,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5597368004290266,1,1,0.515625
65,3,01101.jpg,0,1,1,0,1,0,7,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.49667776290346227,1,0,0.5076923076923077
66,3,01100.jpg,0,1,1,0,0,0,7,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.4950898636076996,0,1,0.5151515151515151
67,3,11110.jpg,1,1,1,1,0,1,7,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5646801577579242,1,1,0.5223880597014925
68,3,11000.jpg,1,1,0,0,0,0,7,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.4982095330000372,0,1,0.5294117647058824
69,3,10100.jpg,1,0,1,0,0,1,7,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5623511270542051,0,0,0.5217391304347826
70,3,00011.jpg,0,0,0,1,1,0,7,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.4335640139211925,0,1,0.5285714285714286
71,3,10001.jpg,1,0,0,0,1,0,7,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.49535682988760393,1,0,0.5211267605633803
72,3,00111.jpg,0,0,1,1,1,0,7,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.49489340414539373,0,1,0.5277777777777778
73,3,10011.jpg,1,0,0,1,1,0,7,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.4941604272996345,1,0,0.5205479452054794
74,3,11001.jpg,1,1,0,0,1,0,7,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.49249721008791114,1,0,0.5135135135135135
75,3,01110.jpg,0,1,1,1,0,0,7,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.503100888561245,1,0,0.5066666666666667
76,3,00100.jpg,0,0,1,0,0,0,7,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5014272382225033,0,1,0.5131578947368421
77,3,10110.jpg,1,0,1,1,0,1,7,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5676880240834893,1,1,0.5194805194805194
78,3,01011.jpg,0,1,0,1,1,0,7,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.4310550215736793,0,1,0.5256410256410257
79,3,00001.jpg,0,0,0,0,1,0,7,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.4292539561846867,0,1,0.5316455696202531
80,3,11010.jpg,1,1,0,1,0,0,7,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5043772796859948,0,1,0.5375
81,3,10000.jpg,1,0,0,0,0,0,7,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5022179504127469,0,1,0.5432098765432098
82,3,01001.jpg,0,1,0,0,1,0,7,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.42628324939111406,0,1,0.5487804878048781
83,3,00010.jpg,0,0,0,1,0,0,7,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.4429171030993932,0,1,0.5542168674698795
84,3,00000.jpg,0,0,0,0,0,0,7,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.4372259895401258,0,1,0.5595238095238095
85,3,10111.jpg,1,0,1,1,1,1,7,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5643221703326683,0,0,0.5529411764705883
86,3,11111.jpg,1,1,1,1,1,1,7,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5642468549632574,1,1,0.5581395348837209
87,3,11100.jpg,1,1,1,0,0,1,7,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5609868239298258,1,1,0.5632183908045977
88,3,01010.jpg,0,1,0,1,0,0,7,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.4386548345427355,1,0,0.5568181818181818
89,3,01000.jpg,0,1,0,0,0,0,7,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.43158387330476977,0,1,0.5617977528089888
90,3,10010.jpg,1,0,0,1,0,0,7,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5016625966988061,0,1,0.5666666666666667
91,3,01111.jpg,0,1,1,1,1,0,7,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.49995832147527125,1,0,0.5604395604395604
92,3,00101.jpg,0,0,1,0,1,0,7,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.4933198770400397,0,1,0.5652173913043478
93,3,11011.jpg,1,1,0,1,1,0,7,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.4980594374050435,0,1,0.5698924731182796
94,3,00110.jpg,0,0,1,1,0,0,7,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5030771373128109,1,0,0.5638297872340425
95,3,10101.jpg,1,0,1,0,1,1,7,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5604818334908988,1,1,0.5684210526315789
96,3,11101.jpg,1,1,1,0,1,1,7,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5616553360563825,1,1,0.5729166666666666
1,1,11101.jpg,1,1,1,0,1,1,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5,1,1,1
2,1,11111.jpg,1,1,1,1,1,1,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5,0,0,0.5
3,1,00001.jpg,0,0,0,0,1,0,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5,1,0,0.3333333333333333
4,1,00111.jpg,0,0,1,1,1,0,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.4762657727602409,1,0,0.25
5,1,00101.jpg,0,0,1,0,1,0,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.42677819408416423,0,1,0.4
6,1,00100.jpg,0,0,1,0,0,0,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.4094564280350885,0,1,0.5
7,1,01001.jpg,0,1,0,0,1,0,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.4852325816046928,1,0,0.42857142857142855
8,1,11110.jpg,1,1,1,1,0,1,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.6115914039288659,0,0,0.375
9,1,01101.jpg,0,1,1,0,1,0,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.4821157349669731,1,0,0.3333333333333333
10,1,00010.jpg,0,0,0,1,0,0,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.43434987805794983,0,1,0.4
11,1,10110.jpg,1,0,1,1,0,1,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5541118990840074,0,0,0.36363636363636365
12,1,01000.jpg,0,1,0,0,0,0,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.4371431283613686,0,1,0.4166666666666667
13,1,10001.jpg,1,0,0,0,1,0,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.4748936717156404,1,0,0.38461538461538464
14,1,01011.jpg,0,1,0,1,1,0,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.46598119462542736,1,0,0.35714285714285715
15,1,11001.jpg,1,1,0,0,1,0,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5000980526761349,0,1,0.4
16,1,10010.jpg,1,0,0,1,0,0,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5306992541646932,1,0,0.375
17,1,01111.jpg,0,1,1,1,1,0,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5220057428313415,1,0,0.35294117647058826
18,1,00110.jpg,0,0,1,1,0,0,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5048224070265565,1,0,0.3333333333333333
19,1,10111.jpg,1,0,1,1,1,1,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5572864985131731,0,0,0.3157894736842105
20,1,10011.jpg,1,0,0,1,1,0,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.516635293200522,0,1,0.35
21,1,01010.jpg,0,1,0,1,0,0,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.4616477728538573,1,0,0.3333333333333333
22,1,01100.jpg,0,1,1,0,0,0,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.48483387929749483,1,0,0.3181818181818182
23,1,10100.jpg,1,0,1,0,0,1,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5414576350278733,1,1,0.34782608695652173
24,1,11011.jpg,1,1,0,1,1,0,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5136834888327709,0,1,0.375
25,1,01110.jpg,0,1,1,1,0,0,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5046288980499585,1,0,0.36
26,1,00011.jpg,0,0,0,1,1,0,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.43821280954336017,0,1,0.38461538461538464
27,1,11000.jpg,1,1,0,0,0,0,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5041114013843323,0,1,0.4074074074074074
28,1,10000.jpg,1,0,0,0,0,0,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5012356675133961,0,1,0.42857142857142855
29,1,11010.jpg,1,1,0,1,0,0,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5096675594634864,1,0,0.41379310344827586
30,1,00000.jpg,0,0,0,0,0,0,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.43077399746890205,0,1,0.43333333333333335
31,1,11100.jpg,1,1,1,0,0,1,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5559558815705951,0,0,0.41935483870967744
32,1,10101.jpg,1,0,1,0,1,1,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5533130718302532,1,1,0.4375
33,2,01010.jpg,0,1,0,1,0,0,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.4326113876930378,0,1,0.45454545454545453
34,2,10011.jpg,1,0,0,1,1,0,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.49788442476249295,0,1,0.47058823529411764
35,2,01011.jpg,0,1,0,1,1,0,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.43024238312423835,1,0,0.45714285714285713
36,2,10101.jpg,1,0,1,0,1,1,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5691356403088307,1,1,0.4722222222222222
37,2,11100.jpg,1,1,1,0,0,1,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5667967158572272,0,0,0.4594594594594595
38,2,10010.jpg,1,0,0,1,0,0,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.488736145035169,0,1,0.47368421052631576
39,2,10000.jpg,1,0,0,0,0,0,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5011974147316828,1,0,0.46153846153846156
40,2,01100.jpg,0,1,1,0,0,0,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5096414613657287,0,1,0.475
41,2,00011.jpg,0,0,0,1,1,0,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.4280047987489229,0,1,0.4878048780487805
42,2,01000.jpg,0,1,0,0,0,0,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.4392270695372131,0,1,0.5
43,2,10100.jpg,1,0,1,0,0,1,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5709111848707114,1,1,0.5116279069767442
44,2,00110.jpg,0,0,1,1,0,0,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.49518258610779425,1,0,0.5
45,2,00000.jpg,0,0,0,0,0,0,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.44216953932686964,0,1,0.5111111111111111
46,2,10110.jpg,1,0,1,1,0,1,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.55874747308805,0,0,0.5
47,2,11101.jpg,1,1,1,0,1,1,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5695957631490359,1,1,0.5106382978723404
48,2,11011.jpg,1,1,0,1,1,0,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.48844538384028025,1,0,0.5
49,2,01001.jpg,0,1,0,0,1,0,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.43809660358108127,0,1,0.5102040816326531
50,2,01111.jpg,0,1,1,1,1,0,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.4898891839802958,0,1,0.52
51,2,10001.jpg,1,0,0,0,1,0,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5046641342639971,1,0,0.5098039215686274
52,2,00010.jpg,0,0,0,1,0,0,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.4287522825397877,1,0,0.5
53,2,11000.jpg,1,1,0,0,0,0,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5025507250005777,1,0,0.49056603773584906
54,2,00100.jpg,0,0,1,0,0,0,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5099922707793292,1,0,0.48148148148148145
55,2,00001.jpg,0,0,0,0,1,0,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.4389504735497272,1,0,0.4727272727272727
56,2,10111.jpg,1,0,1,1,1,1,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5614426129685915,1,1,0.48214285714285715
57,2,11111.jpg,1,1,1,1,1,1,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5621299686581834,0,0,0.47368421052631576
58,2,01101.jpg,0,1,1,0,1,0,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5036431814609618,0,1,0.4827586206896552
59,2,00111.jpg,0,0,1,1,1,0,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5009923885611799,0,1,0.4915254237288136
60,2,11010.jpg,1,1,0,1,0,0,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.4930661198168231,0,1,0.5
61,2,00101.jpg,0,0,1,0,1,0,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5031601421505436,0,1,0.5081967213114754
62,2,11001.jpg,1,1,0,0,1,0,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5002427201871641,0,1,0.5161290322580645
63,2,01110.jpg,0,1,1,1,0,0,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.4943470244393421,1,0,0.5079365079365079
64,2,11110.jpg,1,1,1,1,0,1,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5597368004290266,1,1,0.515625
65,3,01101.jpg,0,1,1,0,1,0,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.49667776290346227,1,0,0.5076923076923077
66,3,01100.jpg,0,1,1,0,0,0,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.4950898636076996,0,1,0.5151515151515151
67,3,11110.jpg,1,1,1,1,0,1,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5646801577579242,1,1,0.5223880597014925
68,3,11000.jpg,1,1,0,0,0,0,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.4982095330000372,0,1,0.5294117647058824
69,3,10100.jpg,1,0,1,0,0,1,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5623511270542051,0,0,0.5217391304347826
70,3,00011.jpg,0,0,0,1,1,0,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.4335640139211925,0,1,0.5285714285714286
71,3,10001.jpg,1,0,0,0,1,0,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.49535682988760393,1,0,0.5211267605633803
72,3,00111.jpg,0,0,1,1,1,0,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.49489340414539373,0,1,0.5277777777777778
73,3,10011.jpg,1,0,0,1,1,0,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.4941604272996345,1,0,0.5205479452054794
74,3,11001.jpg,1,1,0,0,1,0,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.49249721008791114,1,0,0.5135135135135135
75,3,01110.jpg,0,1,1,1,0,0,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.503100888561245,1,0,0.5066666666666667
76,3,00100.jpg,0,0,1,0,0,0,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5014272382225033,0,1,0.5131578947368421
77,3,10110.jpg,1,0,1,1,0,1,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5676880240834893,1,1,0.5194805194805194
78,3,01011.jpg,0,1,0,1,1,0,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.4310550215736793,0,1,0.5256410256410257
79,3,00001.jpg,0,0,0,0,1,0,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.4292539561846867,0,1,0.5316455696202531
80,3,11010.jpg,1,1,0,1,0,0,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5043772796859948,0,1,0.5375
81,3,10000.jpg,1,0,0,0,0,0,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5022179504127469,0,1,0.5432098765432098
82,3,01001.jpg,0,1,0,0,1,0,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.42628324939111406,0,1,0.5487804878048781
83,3,00010.jpg,0,0,0,1,0,0,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.4429171030993932,0,1,0.5542168674698795
84,3,00000.jpg,0,0,0,0,0,0,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.4372259895401258,0,1,0.5595238095238095
85,3,10111.jpg,1,0,1,1,1,1,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5643221703326683,0,0,0.5529411764705883
86,3,11111.jpg,1,1,1,1,1,1,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5642468549632574,1,1,0.5581395348837209
87,3,11100.jpg,1,1,1,0,0,1,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5609868239298258,1,1,0.5632183908045977
88,3,01010.jpg,0,1,0,1,0,0,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.4386548345427355,1,0,0.5568181818181818
89,3,01000.jpg,0,1,0,0,0,0,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.43158387330476977,0,1,0.5617977528089888
90,3,10010.jpg,1,0,0,1,0,0,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5016625966988061,0,1,0.5666666666666667
91,3,01111.jpg,0,1,1,1,1,0,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.49995832147527125,1,0,0.5604395604395604
92,3,00101.jpg,0,0,1,0,1,0,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.4933198770400397,0,1,0.5652173913043478
93,3,11011.jpg,1,1,0,1,1,0,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.4980594374050435,0,1,0.5698924731182796
94,3,00110.jpg,0,0,1,1,0,0,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5030771373128109,1,0,0.5638297872340425
95,3,10101.jpg,1,0,1,0,1,1,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5604818334908988,1,1,0.5684210526315789
96,3,11101.jpg,1,1,1,0,1,1,8,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5616553360563825,1,1,0.5729166666666666
1,1,11101.jpg,1,1,1,0,1,1,9,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5,1,1,1
2,1,11111.jpg,1,1,1,1,1,1,9,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5,0,0,0.5
3,1,00001.jpg,0,0,0,0,1,0,9,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5,1,0,0.3333333333333333
4,1,00111.jpg,0,0,1,1,1,0,9,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.4762657727602409,1,0,0.25
5,1,00101.jpg,0,0,1,0,1,0,9,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.42677819408416423,0,1,0.4
6,1,00100.jpg,0,0,1,0,0,0,9,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.4094564280350885,0,1,0.5
7,1,01001.jpg,0,1,0,0,1,0,9,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.4852325816046928,1,0,0.42857142857142855
8,1,11110.jpg,1,1,1,1,0,1,9,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.6115914039288659,0,0,0.375
9,1,01101.jpg,0,1,1,0,1,0,9,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.4821157349669731,1,0,0.3333333333333333
10,1,00010.jpg,0,0,0,1,0,0,9,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.43434987805794983,0,1,0.4
11,1,10110.jpg,1,0,1,1,0,1,9,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5541118990840074,0,0,0.36363636363636365
12,1,01000.jpg,0,1,0,0,0,0,9,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.4371431283613686,0,1,0.4166666666666667
13,1,10001.jpg,1,0,0,0,1,0,9,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.4748936717156404,1,0,0.38461538461538464
14,1,01011.jpg,0,1,0,1,1,0,9,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.46598119462542736,1,0,0.35714285714285715
15,1,11001.jpg,1,1,0,0,1,0,9,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5000980526761349,0,1,0.4
16,1,10010.jpg,1,0,0,1,0,0,9,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5306992541646932,1,0,0.375
17,1,01111.jpg,0,1,1,1,1,0,9,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5220057428313415,1,0,0.35294117647058826
18,1,00110.jpg,0,0,1,1,0,0,9,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5048224070265565,1,0,0.3333333333333333
19,1,10111.jpg,1,0,1,1,1,1,9,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5572864985131731,0,0,0.3157894736842105
20,1,10011.jpg,1,0,0,1,1,0,9,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.516635293200522,0,1,0.35
21,1,01010.jpg,0,1,0,1,0,0,9,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.4616477728538573,1,0,0.3333333333333333
22,1,01100.jpg,0,1,1,0,0,0,9,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.48483387929749483,1,0,0.3181818181818182
23,1,10100.jpg,1,0,1,0,0,1,9,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5414576350278733,1,1,0.34782608695652173
24,1,11011.jpg,1,1,0,1,1,0,9,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5136834888327709,0,1,0.375
25,1,01110.jpg,0,1,1,1,0,0,9,0.2,0.2,0.2,0.2,0.2,1,0,0.5,0.5046288980499585,1,0,0.36
